HRU_ID,2012,2013,2014,2015,2016
256,5,5,5,5,5
251,16,-999,-999,-999,-999
250,16,-999,-999,-999,-999
253,11,-999,-999,-999,-999
252,11,-999,-999,-999,-999
259,28,19,28,19,28
258,11,-999,-999,-999,-999
576,16,-999,-999,-999,-999
280,15,-999,-999,-999,-999
346,2,2,2,2,2
3116,15,-999,-999,-999,-999
3005,2,2,2,2,2
3118,15,-999,-999,-999,-999
3119,-999,-999,-999,-999,-999
3112,2,2,2,2,2
3113,2,2,2,2,2
344,2,2,2,2,2
111,16,-999,-999,-999,-999
3114,2,2,2,2,2
3260,2,2,2,2,2
3007,2,2,2,2,2
2090,16,-999,-999,-999,-999
2926,16,-999,-999,-999,-999
18,8,-999,-999,-999,-999
342,2,2,2,2,2
2667,2,2,2,2,2
2668,2,2,2,2,2
922,28,19,28,19,28
2627,2,2,2,2,2
921,28,19,28,19,28
2669,2,2,2,2,2
2670,2,2,2,2,2
2083,2,2,2,2,2
2080,2,2,2,2,2
1243,16,-999,-999,-999,-999
2789,16,-999,-999,-999,-999
986,16,-999,-999,-999,-999
2413,2,2,2,2,2
985,28,19,19,19,19
3050,2,2,2,2,2
3051,2,2,2,2,2
3048,11,-999,-999,-999,-999
1029,2,2,2,2,2
3046,5,5,5,5,5
3047,5,5,5,5,5
3044,2,2,2,2,2
3045,5,5,5,5,5
3042,5,5,5,5,5
2348,2,2,2,2,2
982,16,-999,-999,-999,-999
926,28,19,28,19,28
981,16,-999,-999,-999,-999
1885,15,-999,-999,-999,-999
1886,15,-999,-999,-999,-999
1887,15,-999,-999,-999,-999
1888,15,-999,-999,-999,-999
1881,15,-999,-999,-999,-999
1882,15,-999,-999,-999,-999
1883,15,-999,-999,-999,-999
1884,15,-999,-999,-999,-999
1207,11,-999,-999,-999,-999
1889,28,19,19,28,19
1890,15,-999,-999,-999,-999
2199,16,-999,-999,-999,-999
2200,2,2,2,2,2
2469,2,2,2,2,2
2470,2,2,2,2,2
925,28,19,28,19,28
2465,2,2,2,2,2
2466,5,5,5,5,5
2191,2,2,2,2,2
2468,2,2,2,2,2
2461,2,2,2,2,2
2462,2,2,2,2,2
2195,2,2,2,2,2
2196,2,2,2,2,2
623,16,-999,-999,-999,-999
990,2,2,2,2,2
989,16,-999,-999,-999,-999
2149,-999,-999,-999,-999,-999
2150,16,-999,-999,-999,-999
3248,2,2,2,2,2
3249,2,2,2,2,2
3242,2,2,2,2,2
3243,2,2,2,2,2
3244,2,2,2,2,2
1492,28,19,28,19,27
1489,19,28,19,28,19
1490,19,28,19,28,19
1487,19,28,19,28,19
1488,28,19,28,19,28
3250,2,2,2,2,2
1486,19,28,19,28,19
1483,5,5,5,5,5
1484,5,5,5,5,5
3444,5,5,5,5,5
2580,2,2,2,2,2
3442,19,28,19,28,19
3443,5,5,5,5,5
3448,28,19,28,19,28
3449,19,19,19,19,19
3446,16,-999,-999,-999,-999
3447,16,-999,-999,-999,-999
2571,2,2,2,2,2
2572,2,2,2,2,2
2573,16,-999,-999,-999,-999
2574,2,2,2,2,2
2575,2,2,2,2,2
2576,16,-999,-999,-999,-999
2577,2,2,2,2,2
2578,2,2,2,2,2
1709,2,2,2,2,2
1710,2,2,2,2,2
3270,2,2,2,2,2
1708,5,5,5,5,5
959,19,27,19,28,19
1706,5,5,5,5,5
338,2,2,2,2,2
339,2,2,2,2,2
336,2,2,2,2,2
337,2,2,2,2,2
957,16,-999,-999,-999,-999
335,28,19,28,19,28
951,16,-999,-999,-999,-999
3269,2,2,2,2,2
953,16,-999,-999,-999,-999
954,16,-999,-999,-999,-999
2351,2,2,2,2,2
2352,2,2,2,2,2
2353,2,2,2,2,2
2354,2,2,2,2,2
2355,2,2,2,2,2
2356,2,2,2,2,2
2357,2,2,2,2,2
2358,2,2,2,2,2
2359,2,2,2,2,2
2360,2,2,2,2,2
2088,2,2,2,2,2
1615,2,2,2,2,2
1328,16,-999,-999,-999,-999
1613,16,-999,-999,-999,-999
1614,16,-999,-999,-999,-999
2784,16,-999,-999,-999,-999
1620,2,2,2,2,2
1325,16,-999,-999,-999,-999
1618,2,2,2,2,2
1621,2,2,2,2,2
1622,2,2,2,2,2
1331,16,-999,-999,-999,-999
1332,16,-999,-999,-999,-999
2790,16,-999,-999,-999,-999
2791,16,-999,-999,-999,-999
3210,2,2,2,2,2
1841,28,19,28,19,28
1842,15,-999,-999,-999,-999
3211,2,2,2,2,2
1835,2,2,2,2,2
1836,2,2,2,2,2
1833,2,2,2,2,2
1834,2,2,2,2,2
1839,5,5,5,5,5
1840,15,-999,-999,-999,-999
1837,2,2,2,2,2
1838,2,2,2,2,2
793,15,-999,-999,-999,-999
794,2,2,2,2,2
791,2,2,2,2,2
21,8,-999,-999,-999,-999
797,2,2,2,2,2
798,5,5,5,5,5
24,8,-999,-999,-999,-999
25,8,-999,-999,-999,-999
28,8,-999,-999,-999,-999
29,8,-999,-999,-999,-999
551,11,-999,-999,-999,-999
552,11,-999,-999,-999,-999
553,11,-999,-999,-999,-999
554,11,-999,-999,-999,-999
555,11,-999,-999,-999,-999
556,11,-999,-999,-999,-999
557,11,-999,-999,-999,-999
558,11,-999,-999,-999,-999
559,11,-999,-999,-999,-999
560,11,-999,-999,-999,-999
1421,16,-999,-999,-999,-999
1422,2,2,2,2,2
3280,5,5,5,5,5
3281,5,5,5,5,5
3274,2,2,2,2,2
1414,2,2,2,2,2
3272,28,19,19,19,19
3273,2,2,2,2,2
3278,5,5,5,5,5
3279,5,5,5,5,5
3276,5,5,5,5,5
3277,5,5,5,5,5
1191,5,5,5,5,5
898,5,5,5,5,5
3206,28,19,19,19,19
350,16,-999,-999,-999,-999
3207,28,19,19,19,19
246,15,-999,-999,-999,-999
247,5,5,5,5,5
244,16,-999,-999,-999,-999
245,15,-999,-999,-999,-999
242,15,-999,-999,-999,-999
243,15,-999,-999,-999,-999
240,5,5,5,5,5
241,16,-999,-999,-999,-999
248,15,-999,-999,-999,-999
249,11,-999,-999,-999,-999
2698,11,-999,-999,-999,-999
1054,2,2,2,2,2
1526,28,19,28,19,28
1523,28,19,28,19,28
1524,16,-999,-999,-999,-999
1529,16,-999,-999,-999,-999
2411,2,2,2,2,2
1530,28,19,28,19,28
896,2,2,2,2,2
1195,11,-999,-999,-999,-999
3157,16,-999,-999,-999,-999
1528,16,-999,-999,-999,-999
3059,5,5,5,5,5
3058,2,2,2,2,2
146,16,-999,-999,-999,-999
1531,16,-999,-999,-999,-999
1532,16,-999,-999,-999,-999
2475,16,-999,-999,-999,-999
2101,15,-999,-999,-999,-999
2102,16,-999,-999,-999,-999
2700,2,2,2,2,2
101,16,-999,-999,-999,-999
2701,11,-999,-999,-999,-999
176,18,-999,-999,-999,-999
1752,52,52,28,52,52
100,16,-999,-999,-999,-999
79,11,-999,-999,-999,-999
78,11,-999,-999,-999,-999
892,2,2,2,2,2
178,11,-999,-999,-999,-999
179,16,-999,-999,-999,-999
2412,16,-999,-999,-999,-999
482,11,-999,-999,-999,-999
891,2,2,2,2,2
911,16,-999,-999,-999,-999
912,16,-999,-999,-999,-999
913,16,-999,-999,-999,-999
914,19,28,19,28,19
915,19,28,19,28,19
916,28,19,28,19,28
917,2,2,2,2,2
918,2,2,2,2,2
2278,2,2,2,2,2
2277,2,2,2,2,2
394,5,5,5,5,5
502,2,2,2,2,2
1053,2,2,2,2,2
1056,11,-999,-999,-999,-999
2085,2,2,2,2,2
507,5,5,5,5,5
1058,2,2,2,2,2
2043,16,-999,-999,-999,-999
1057,2,2,2,2,2
2050,16,-999,-999,-999,-999
2049,16,-999,-999,-999,-999
2044,16,-999,-999,-999,-999
2048,16,-999,-999,-999,-999
2042,16,-999,-999,-999,-999
2041,16,-999,-999,-999,-999
1410,5,5,5,5,5
2047,16,-999,-999,-999,-999
2046,16,-999,-999,-999,-999
2045,16,-999,-999,-999,-999
3015,2,2,2,2,2
3014,2,2,2,2,2
3013,2,2,2,2,2
3012,2,2,2,2,2
3019,16,-999,-999,-999,-999
3018,16,-999,-999,-999,-999
3017,2,2,2,2,2
3016,2,2,2,2,2
3021,5,5,5,5,5
3020,16,-999,-999,-999,-999
3262,2,2,2,2,2
109,16,-999,-999,-999,-999
3255,16,-999,-999,-999,-999
2684,-999,-999,-999,-999,-999
2230,2,2,2,2,2
2229,28,19,28,19,19
1408,2,2,2,2,2
2227,2,2,2,2,2
2226,2,2,2,2,2
2225,2,2,2,2,2
2224,2,2,2,2,2
2223,2,2,2,2,2
2222,2,2,2,2,2
2221,-999,-999,-999,-999,-999
1516,28,19,28,19,28
1515,28,19,28,19,28
1514,28,19,28,19,28
1513,28,19,28,19,28
1520,28,19,28,19,28
1519,28,19,28,19,28
1518,28,19,28,19,28
1292,16,-999,-999,-999,-999
1522,28,19,28,19,28
1521,28,19,28,19,28
900,2,2,2,2,2
1444,16,-999,-999,-999,-999
2967,16,-999,-999,-999,-999
3418,11,-999,-999,-999,-999
2969,16,-999,-999,-999,-999
3416,52,52,52,52,52
3415,28,19,19,19,19
2609,16,-999,-999,-999,-999
2965,16,-999,-999,-999,-999
2964,15,-999,-999,-999,-999
2606,-999,-999,-999,-999,-999
2605,-999,-999,-999,-999,-999
2608,16,-999,-999,-999,-999
2607,16,-999,-999,-999,-999
2602,16,-999,-999,-999,-999
2601,19,28,19,28,19
3421,5,5,5,5,5
3420,16,-999,-999,-999,-999
303,16,-999,-999,-999,-999
302,16,-999,-999,-999,-999
1272,16,-999,-999,-999,-999
300,2,2,2,2,2
307,19,28,19,28,19
306,16,-999,-999,-999,-999
305,16,-999,-999,-999,-999
304,15,-999,-999,-999,-999
1266,16,-999,-999,-999,-999
1265,16,-999,-999,-999,-999
309,5,5,5,5,5
1263,16,-999,-999,-999,-999
1270,16,-999,-999,-999,-999
1269,16,-999,-999,-999,-999
1268,16,-999,-999,-999,-999
1267,16,-999,-999,-999,-999
612,16,-999,-999,-999,-999
611,16,-999,-999,-999,-999
614,16,-999,-999,-999,-999
613,16,-999,-999,-999,-999
616,16,-999,-999,-999,-999
615,16,-999,-999,-999,-999
618,16,-999,-999,-999,-999
617,16,-999,-999,-999,-999
620,2,2,2,2,2
619,16,-999,-999,-999,-999
2430,2,2,2,2,2
2429,2,2,2,2,2
2801,16,-999,-999,-999,-999
2800,16,-999,-999,-999,-999
2730,16,-999,-999,-999,-999
2795,16,-999,-999,-999,-999
2794,16,-999,-999,-999,-999
2793,16,-999,-999,-999,-999
2792,16,-999,-999,-999,-999
2799,16,-999,-999,-999,-999
2798,16,-999,-999,-999,-999
2797,16,-999,-999,-999,-999
1288,16,-999,-999,-999,-999
1590,16,-999,-999,-999,-999
1589,2,2,2,2,2
1588,2,2,2,2,2
1587,2,2,2,2,2
795,2,2,2,2,2
1585,16,-999,-999,-999,-999
1584,16,-999,-999,-999,-999
1583,2,2,2,2,2
2827,16,-999,-999,-999,-999
1592,2,2,2,2,2
1591,16,-999,-999,-999,-999
291,11,-999,-999,-999,-999
1851,2,2,2,2,2
1850,2,2,2,2,2
1849,16,-999,-999,-999,-999
1848,-999,-999,-999,-999,-999
1847,-999,-999,-999,-999,-999
1846,2,2,2,2,2
1845,2,2,2,2,2
1844,-999,-999,-999,-999,-999
1843,5,5,5,5,5
17,8,-999,-999,-999,-999
16,8,-999,-999,-999,-999
796,5,5,5,5,5
14,7,-999,-999,-999,-999
13,7,-999,-999,-999,-999
12,7,-999,-999,-999,-999
11,16,-999,-999,-999,-999
10,5,5,5,5,5
2252,2,2,2,2,2
2251,2,2,2,2,2
2254,2,2,2,2,2
2253,16,-999,-999,-999,-999
2256,2,2,2,2,2
2255,-999,-999,-999,-999,-999
1374,11,-999,-999,-999,-999
1373,16,-999,-999,-999,-999
526,2,2,2,2,2
525,2,2,2,2,2
528,-999,-999,-999,-999,-999
527,11,-999,-999,-999,-999
522,2,2,2,2,2
521,5,5,5,5,5
524,2,2,2,2,2
523,16,-999,-999,-999,-999
530,11,-999,-999,-999,-999
529,11,-999,-999,-999,-999
294,52,52,52,52,52
493,16,-999,-999,-999,-999
492,5,5,5,5,5
491,52,52,52,52,52
1701,5,5,5,5,5
497,-999,-999,-999,-999,-999
496,-999,-999,-999,-999,-999
3311,2,2,2,2,2
494,2,2,2,2,2
1696,2,2,2,2,2
1695,2,2,2,2,2
1694,2,2,2,2,2
1693,2,2,2,2,2
1700,11,-999,-999,-999,-999
3304,2,2,2,2,2
1426,5,5,5,5,5
1425,16,-999,-999,-999,-999
279,5,5,5,5,5
278,-999,-999,-999,-999,-999
273,52,52,52,52,52
272,11,-999,-999,-999,-999
271,11,-999,-999,-999,-999
270,4,73,28,28,19
277,-999,-999,-999,-999,-999
276,28,19,28,19,28
275,52,52,52,52,52
274,28,19,19,19,28
479,15,-999,-999,-999,-999
478,2,2,2,2,2
471,2,2,2,2,2
470,2,2,2,2,2
473,5,5,5,5,5
472,16,-999,-999,-999,-999
475,11,-999,-999,-999,-999
474,5,5,5,5,5
477,16,-999,-999,-999,-999
476,2,2,2,2,2
840,28,19,19,19,19
839,2,2,2,2,2
37,8,-999,-999,-999,-999
1976,16,-999,-999,-999,-999
1471,15,-999,-999,-999,-999
832,2,2,2,2,2
831,2,2,2,2,2
834,2,2,2,2,2
833,28,19,19,19,19
836,2,2,2,2,2
835,2,2,2,2,2
838,2,2,2,2,2
837,2,2,2,2,2
638,16,-999,-999,-999,-999
36,16,-999,-999,-999,-999
665,2,2,2,2,2
1300,16,-999,-999,-999,-999
107,16,-999,-999,-999,-999
666,15,-999,-999,-999,-999
299,2,2,2,2,2
800,2,2,2,2,2
458,52,52,52,52,52
667,15,-999,-999,-999,-999
457,16,-999,-999,-999,-999
637,16,-999,-999,-999,-999
668,2,2,2,2,2
456,52,52,52,52,52
661,2,2,2,2,2
455,15,-999,-999,-999,-999
3257,15,-999,-999,-999,-999
1299,16,-999,-999,-999,-999
454,15,-999,-999,-999,-999
663,2,2,2,2,2
106,16,-999,-999,-999,-999
453,2,2,2,2,2
664,16,-999,-999,-999,-999
1467,5,5,5,5,5
2228,2,2,2,2,2
451,52,5,5,5,5
450,5,5,5,5,5
670,2,2,2,2,2
1412,2,2,2,2,2
817,5,5,5,5,5
1296,16,-999,-999,-999,-999
3312,2,2,2,2,2
360,5,5,5,5,5
2439,2,2,2,2,2
1411,2,2,2,2,2
2086,2,2,2,2,2
1295,16,-999,-999,-999,-999
811,2,2,2,2,2
2867,16,-999,-999,-999,-999
3306,2,2,2,2,2
3256,15,-999,-999,-999,-999
141,16,-999,-999,-999,-999
730,16,-999,-999,-999,-999
1293,16,-999,-999,-999,-999
1517,16,-999,-999,-999,-999
390,28,19,28,19,28
2788,15,-999,-999,-999,-999
2039,16,-999,-999,-999,-999
2040,16,-999,-999,-999,-999
2035,16,-999,-999,-999,-999
2036,16,-999,-999,-999,-999
2037,16,-999,-999,-999,-999
2038,16,-999,-999,-999,-999
2031,16,-999,-999,-999,-999
2032,16,-999,-999,-999,-999
2033,16,-999,-999,-999,-999
2034,16,-999,-999,-999,-999
3026,16,-999,-999,-999,-999
3027,2,2,2,2,2
3028,2,2,2,2,2
3029,16,-999,-999,-999,-999
3022,16,-999,-999,-999,-999
3023,16,-999,-999,-999,-999
3024,15,-999,-999,-999,-999
3025,15,-999,-999,-999,-999
3133,2,2,2,2,2
3030,2,2,2,2,2
3031,2,2,2,2,2
3419,52,28,31,31,4
2966,2,2,2,2,2
3417,16,-999,-999,-999,-999
782,5,5,5,5,5
1461,2,2,2,2,2
987,2,2,2,2,2
2968,2,2,2,2,2
1230,15,-999,-999,-999,-999
2610,16,-999,-999,-999,-999
1395,2,2,2,2,2
2786,16,-999,-999,-999,-999
3414,16,-999,-999,-999,-999
2211,2,2,2,2,2
2212,16,-999,-999,-999,-999
2213,16,-999,-999,-999,-999
2214,16,-999,-999,-999,-999
2215,15,-999,-999,-999,-999
3413,19,28,19,28,19
2217,2,2,2,2,2
2218,16,-999,-999,-999,-999
2219,2,2,2,2,2
2220,2,2,2,2,2
3412,28,19,28,19,28
781,5,5,5,5,5
1462,5,5,5,5,5
2410,2,2,2,2,2
108,16,-999,-999,-999,-999
1229,8,-999,-999,-999,-999
1396,2,2,2,2,2
2787,16,-999,-999,-999,-999
1507,28,19,28,19,28
1508,28,19,28,19,28
1509,28,19,28,19,28
1510,28,19,28,19,28
1503,28,19,28,19,28
1504,28,19,28,19,28
1505,28,19,28,19,28
1506,28,19,28,19,28
3422,19,28,19,28,19
2971,2,2,2,2,2
3424,19,28,19,28,19
3425,16,-999,-999,-999,-999
1511,28,19,28,19,28
1512,16,-999,-999,-999,-999
3428,16,-999,-999,-999,-999
2970,2,2,2,2,2
2958,2,2,2,2,2
2959,2,2,2,2,2
2956,2,2,2,2,2
2957,2,2,2,2,2
1228,16,-999,-999,-999,-999
2604,5,5,5,5,5
2599,28,19,28,19,27
1323,16,-999,-999,-999,-999
2597,2,2,2,2,2
2598,2,2,2,2,2
2595,2,2,2,2,2
2603,4,4,4,19,28
2593,2,2,2,2,2
2594,2,2,2,2,2
2591,-999,-999,-999,-999,-999
2592,2,2,2,2,2
314,16,-999,-999,-999,-999
315,11,-999,-999,-999,-999
316,28,19,28,19,28
317,16,-999,-999,-999,-999
1281,16,-999,-999,-999,-999
1282,16,-999,-999,-999,-999
312,2,2,2,2,2
313,52,52,52,52,52
783,5,5,5,5,5
1278,16,-999,-999,-999,-999
1279,16,-999,-999,-999,-999
1280,16,-999,-999,-999,-999
318,-999,-999,-999,-999,-999
1274,16,-999,-999,-999,-999
1275,16,-999,-999,-999,-999
1276,16,-999,-999,-999,-999
603,16,-999,-999,-999,-999
604,16,-999,-999,-999,-999
601,16,-999,-999,-999,-999
1271,16,-999,-999,-999,-999
1394,2,2,2,2,2
1324,16,-999,-999,-999,-999
605,16,-999,-999,-999,-999
606,16,-999,-999,-999,-999
640,16,-999,-999,-999,-999
2329,2,2,2,2,2
609,16,-999,-999,-999,-999
610,16,-999,-999,-999,-999
2419,2,2,2,2,2
2330,2,2,2,2,2
1601,2,2,2,2,2
1602,2,2,2,2,2
2810,16,-999,-999,-999,-999
1307,16,-999,-999,-999,-999
786,28,19,19,19,19
1593,2,2,2,2,2
1594,2,2,2,2,2
1595,2,2,2,2,2
1596,2,2,2,2,2
1597,16,-999,-999,-999,-999
1598,2,2,2,2,2
1599,2,2,2,2,2
1600,2,2,2,2,2
1226,5,5,5,5,5
1681,2,2,2,2,2
1399,2,2,2,2,2
2782,16,-999,-999,-999,-999
639,16,-999,-999,-999,-999
2326,15,-999,-999,-999,-999
1083,28,19,19,19,28
1264,16,-999,-999,-999,-999
1081,28,19,19,19,19
1082,28,19,19,19,19
8,5,5,5,5,5
9,5,5,5,5,5
308,52,52,52,52,52
785,2,2,2,2,2
1,5,5,5,5,5
2,5,5,5,5,5
3,5,5,5,5,5
4,5,5,5,5,5
5,15,-999,-999,-999,-999
6,15,-999,-999,-999,-999
7,5,5,5,5,5
1363,18,-999,-999,-999,-999
2783,16,-999,-999,-999,-999
1365,18,-999,-999,-999,-999
1366,18,-999,-999,-999,-999
1367,2,2,2,2,2
1368,2,2,2,2,2
1369,2,2,2,2,2
1370,2,2,2,2,2
2263,2,2,2,2,2
2264,2,2,2,2,2
2261,2,2,2,2,2
2262,2,2,2,2,2
2267,16,-999,-999,-999,-999
2268,2,2,2,2,2
2265,2,2,2,2,2
2266,2,2,2,2,2
537,11,-999,-999,-999,-999
538,11,-999,-999,-999,-999
535,11,-999,-999,-999,-999
536,11,-999,-999,-999,-999
533,11,-999,-999,-999,-999
534,11,-999,-999,-999,-999
531,11,-999,-999,-999,-999
532,11,-999,-999,-999,-999
1224,15,-999,-999,-999,-999
2428,2,2,2,2,2
539,11,-999,-999,-999,-999
540,16,-999,-999,-999,-999
484,11,-999,-999,-999,-999
485,11,-999,-999,-999,-999
486,16,-999,-999,-999,-999
487,16,-999,-999,-999,-999
1691,2,2,2,2,2
481,15,-999,-999,-999,-999
1441,2,2,2,2,2
483,52,52,52,52,52
1687,2,2,2,2,2
1688,2,2,2,2,2
1689,2,2,2,2,2
1438,2,2,2,2,2
1683,2,2,2,2,2
1684,2,2,2,2,2
1433,16,-999,-999,-999,-999
1686,2,2,2,2,2
268,52,52,52,52,52
269,52,52,52,52,52
264,52,52,52,52,52
265,5,5,5,5,5
266,52,52,52,52,52
267,11,-999,-999,-999,-999
260,52,52,52,52,52
261,15,-999,-999,-999,-999
262,15,-999,-999,-999,-999
263,11,-999,-999,-999,-999
468,11,-999,-999,-999,-999
469,52,52,52,52,52
462,11,-999,-999,-999,-999
463,11,-999,-999,-999,-999
460,5,5,5,5,5
461,52,52,52,52,52
466,11,-999,-999,-999,-999
467,15,-999,-999,-999,-999
464,11,-999,-999,-999,-999
465,52,52,52,52,52
829,15,-999,-999,-999,-999
830,2,2,2,2,2
823,5,5,5,5,5
824,28,19,19,19,19
821,2,2,2,2,2
822,5,5,5,5,5
827,11,-999,-999,-999,-999
828,5,5,5,5,5
825,2,2,2,2,2
826,2,2,2,2,2
1009,16,-999,-999,-999,-999
1446,5,5,5,5,5
1010,2,2,2,2,2
789,5,5,5,5,5
2699,11,-999,-999,-999,-999
1445,2,2,2,2,2
3358,19,63,73,52,52
1401,16,-999,-999,-999,-999
1305,16,-999,-999,-999,-999
2696,11,-999,-999,-999,-999
1402,2,2,2,2,2
1306,16,-999,-999,-999,-999
2697,16,-999,-999,-999,-999
3328,5,5,5,5,5
2796,16,-999,-999,-999,-999
2712,15,-999,-999,-999,-999
790,2,2,2,2,2
2440,2,2,2,2,2
1485,2,2,2,2,2
2694,-999,-999,-999,-999,-999
1450,5,5,5,5,5
2715,15,-999,-999,-999,-999
1586,2,2,2,2,2
1084,5,5,5,5,5
602,16,-999,-999,-999,-999
2717,5,5,5,5,5
2349,2,2,2,2,2
2718,16,-999,-999,-999,-999
1304,16,-999,-999,-999,-999
2695,11,-999,-999,-999,-999
1449,2,2,2,2,2
2720,15,-999,-999,-999,-999
2432,2,2,2,2,2
607,16,-999,-999,-999,-999
1232,16,-999,-999,-999,-999
2433,2,2,2,2,2
2350,2,2,2,2,2
3191,2,2,2,2,2
1309,16,-999,-999,-999,-999
1221,16,-999,-999,-999,-999
1448,2,2,2,2,2
1216,11,-999,-999,-999,-999
1213,5,5,5,5,5
608,16,-999,-999,-999,-999
1231,5,5,5,5,5
2438,2,2,2,2,2
1310,16,-999,-999,-999,-999
2693,11,-999,-999,-999,-999
1447,16,-999,-999,-999,-999
888,2,2,2,2,2
1125,8,-999,-999,-999,-999
1126,8,-999,-999,-999,-999
2679,2,2,2,2,2
1123,8,-999,-999,-999,-999
1124,8,-999,-999,-999,-999
404,5,5,5,5,5
405,5,5,5,5,5
406,5,5,5,5,5
2022,16,-999,-999,-999,-999
2021,16,-999,-999,-999,-999
2024,16,-999,-999,-999,-999
2023,16,-999,-999,-999,-999
2026,16,-999,-999,-999,-999
2025,16,-999,-999,-999,-999
2028,16,-999,-999,-999,-999
2027,16,-999,-999,-999,-999
2030,16,-999,-999,-999,-999
2029,16,-999,-999,-999,-999
1443,2,2,2,2,2
153,16,-999,-999,-999,-999
1131,8,-999,-999,-999,-999
403,5,5,5,5,5
2260,2,2,2,2,2
2259,2,2,2,2,2
399,52,52,52,52,52
15,8,-999,-999,-999,-999
398,52,52,52,52,52
1222,11,-999,-999,-999,-999
2166,2,2,2,2,2
2165,15,-999,-999,-999,-999
2168,2,2,2,2,2
2167,2,2,2,2,2
2162,2,2,2,2,2
2161,2,2,2,2,2
2164,15,-999,-999,-999,-999
2163,2,2,2,2,2
1381,2,2,2,2,2
2170,15,-999,-999,-999,-999
2169,2,2,2,2,2
1936,16,-999,-999,-999,-999
1935,16,-999,-999,-999,-999
1938,16,-999,-999,-999,-999
1937,16,-999,-999,-999,-999
1932,16,-999,-999,-999,-999
1931,16,-999,-999,-999,-999
1934,16,-999,-999,-999,-999
1933,16,-999,-999,-999,-999
1940,16,-999,-999,-999,-999
1939,16,-999,-999,-999,-999
1377,2,2,2,2,2
3401,11,-999,-999,-999,-999
3400,2,2,2,2,2
1034,2,2,2,2,2
3397,5,5,5,5,5
3396,16,-999,-999,-999,-999
3399,2,2,2,2,2
3398,2,2,2,2,2
3393,2,2,2,2,2
3392,2,2,2,2,2
3395,5,5,5,5,5
3394,2,2,2,2,2
2624,2,2,2,2,2
2623,2,2,2,2,2
2622,2,2,2,2,2
2621,2,2,2,2,2
2628,2,2,2,2,2
19,8,-999,-999,-999,-999
2626,2,2,2,2,2
2625,2,2,2,2,2
2630,2,2,2,2,2
2629,2,2,2,2,2
1244,16,-999,-999,-999,-999
2079,2,2,2,2,2
1246,16,-999,-999,-999,-999
1245,16,-999,-999,-999,-999
1248,16,-999,-999,-999,-999
983,16,-999,-999,-999,-999
1250,16,-999,-999,-999,-999
1249,16,-999,-999,-999,-999
2072,2,2,2,2,2
1251,16,-999,-999,-999,-999
2074,2,2,2,2,2
2073,2,2,2,2,2
2076,16,-999,-999,-999,-999
2075,16,-999,-999,-999,-999
2078,2,2,2,2,2
2077,15,-999,-999,-999,-999
2650,2,2,2,2,2
2649,2,2,2,2,2
636,16,-999,-999,-999,-999
635,16,-999,-999,-999,-999
634,16,-999,-999,-999,-999
633,16,-999,-999,-999,-999
632,16,-999,-999,-999,-999
631,16,-999,-999,-999,-999
2642,2,2,2,2,2
2641,2,2,2,2,2
2644,2,2,2,2,2
2643,2,2,2,2,2
2646,2,2,2,2,2
2645,2,2,2,2,2
2648,2,2,2,2,2
2647,2,2,2,2,2
395,11,-999,-999,-999,-999
2390,2,2,2,2,2
1652,2,2,2,2,2
1651,2,2,2,2,2
1648,2,2,2,2,2
1647,2,2,2,2,2
1650,2,2,2,2,2
1649,16,-999,-999,-999,-999
1644,2,2,2,2,2
1643,2,2,2,2,2
1646,2,2,2,2,2
1645,2,2,2,2,2
3103,2,2,2,2,2
3102,2,2,2,2,2
3105,2,2,2,2,2
3104,2,2,2,2,2
3107,2,2,2,2,2
3106,2,2,2,2,2
3109,2,2,2,2,2
3108,2,2,2,2,2
3111,2,2,2,2,2
3110,16,-999,-999,-999,-999
3057,16,-999,-999,-999,-999
3056,5,5,5,5,5
3055,2,2,2,2,2
3054,2,2,2,2,2
396,5,5,5,5,5
3052,5,5,5,5,5
1788,16,-999,-999,-999,-999
1787,16,-999,-999,-999,-999
1790,19,28,19,28,19
1789,19,28,19,28,19
1784,28,19,28,19,28
1783,11,-999,-999,-999,-999
1786,16,-999,-999,-999,-999
1785,16,-999,-999,-999,-999
75,11,-999,-999,-999,-999
74,11,-999,-999,-999,-999
77,5,5,5,5,5
76,5,5,5,5,5
1792,15,-999,-999,-999,-999
1791,16,-999,-999,-999,-999
73,11,-999,-999,-999,-999
72,15,-999,-999,-999,-999
1060,11,-999,-999,-999,-999
1059,2,2,2,2,2
510,16,-999,-999,-999,-999
509,2,2,2,2,2
1219,11,-999,-999,-999,-999
2280,2,2,2,2,2
2279,16,-999,-999,-999,-999
1052,2,2,2,2,2
1051,2,2,2,2,2
2276,2,2,2,2,2
2275,16,-999,-999,-999,-999
2274,2,2,2,2,2
1055,2,2,2,2,2
2272,2,2,2,2,2
2271,2,2,2,2,2
3251,2,2,2,2,2
1302,16,-999,-999,-999,-999
1702,2,2,2,2,2
3327,5,5,5,5,5
3326,5,5,5,5,5
3329,5,5,5,5,5
490,5,5,52,52,52
3323,2,2,2,2,2
3322,2,2,2,2,2
3325,2,2,2,2,2
3324,2,2,2,2,2
938,16,-999,-999,-999,-999
1432,5,5,5,5,5
1452,2,2,2,2,2
1451,2,2,2,2,2
3331,2,2,2,2,2
3330,5,5,5,5,5
1431,2,2,2,2,2
1102,2,2,2,2,2
290,4,5,5,5,5
293,52,52,52,52,52
292,52,52,52,52,52
