HRU_ID,2012,2013,2014,2015,2016
2159,24,24,24,24,24
2532,24,24,24,24,24
2024,24,24,24,24,24
2025,24,24,24,24,24
2345,23,23,23,23,23
2595,23,23,23,23,23
624,23,23,23,23,23
629,23,23,23,23,23
787,24,24,24,24,24
866,24,24,24,24,24
1207,24,24,24,24,24
1258,23,23,23,23,23
1319,24,24,24,24,24
1383,23,23,23,23,23
1477,24,24,24,24,24
1482,23,23,23,23,23
1728,23,23,23,23,23
1748,24,24,24,24,24
685,61,53,61,53,61
3040,23,23,23,23,23
3051,23,23,23,23,23
3056,24,24,24,24,24
3057,23,23,23,23,23
3121,24,24,24,24,24
3325,24,24,24,24,24
3329,23,23,23,23,23
3330,23,23,23,23,23
3307,24,24,24,24,24
3308,24,24,24,24,24
3309,23,23,23,23,23
3310,24,24,24,24,24
3311,23,23,23,23,23
3324,24,24,24,24,24
3035,61,53,61,53,61
2756,23,23,23,23,23
2757,23,23,23,23,23
3052,24,24,24,24,24
3053,24,24,24,24,24
3059,24,24,24,24,24
3082,23,23,23,23,23
3356,24,24,24,24,24
3438,23,23,23,23,23
1248,24,24,24,24,24
1469,23,23,23,23,23
1480,23,23,23,23,23
1744,24,24,24,24,24
2732,23,23,23,23,23
2740,24,24,24,24,24
2754,24,24,24,24,24
2755,23,23,23,23,23
2758,24,24,24,24,24
2762,24,24,24,24,24
2764,24,24,24,24,24
2765,24,24,24,24,24
2766,23,23,23,23,23
2773,23,23,23,23,23
2775,24,24,24,24,24
2777,24,24,24,24,24
2778,24,24,24,24,24
2805,24,24,24,24,24
2813,24,24,24,24,24
2827,23,23,23,23,23
2833,24,24,24,24,24
2834,23,23,23,23,23
2883,24,24,24,24,24
2884,24,24,24,24,24
2898,24,24,24,24,24
2899,24,24,24,24,24
2901,23,23,23,23,23
2902,24,24,24,24,24
2905,23,23,23,23,23
2907,24,24,24,24,24
2908,23,23,23,23,23
2910,24,24,24,24,24
2950,24,24,24,24,24
2959,24,24,24,24,24
2971,24,24,24,24,24
2974,24,24,24,24,24
2987,24,24,24,24,24
3041,24,24,24,24,24
3044,23,23,23,23,23
3050,24,24,24,24,24
3054,23,23,23,23,23
3058,24,24,24,24,24
3060,24,24,24,24,24
3061,24,24,24,24,24
3062,24,24,24,24,24
3064,23,23,23,23,23
3077,23,23,23,23,23
3078,24,24,24,24,24
3093,23,23,23,23,23
3094,23,23,23,23,23
3095,24,24,24,24,24
3096,23,23,23,23,23
3097,24,24,24,24,24
3098,23,23,23,23,23
3110,23,23,23,23,23
3112,23,23,23,23,23
3113,23,23,23,23,23
3115,23,23,23,23,23
3151,24,24,24,24,24
3236,23,23,23,23,23
3237,23,23,23,23,23
3238,23,23,23,23,23
3240,24,24,24,24,24
3241,23,23,23,23,23
3242,24,24,24,24,24
3245,23,23,23,23,23
3246,24,24,24,24,24
3247,23,23,23,23,23
3248,23,23,23,23,23
3249,24,24,24,24,24
3250,24,24,24,24,24
3267,23,23,23,23,23
3268,23,23,23,23,23
3269,24,24,24,24,24
3270,23,23,23,23,23
3286,23,23,23,23,23
3287,23,23,23,23,23
3288,23,23,23,23,23
3293,23,23,23,23,23
3294,24,24,24,24,24
3299,24,24,24,24,24
3300,23,23,23,23,23
3301,23,23,23,23,23
3302,23,23,23,23,23
3313,24,24,24,24,24
3314,23,23,23,23,23
3315,24,24,24,24,24
3319,23,23,23,23,23
3320,24,24,24,24,24
3331,23,23,23,23,23
3332,24,24,24,24,24
3333,23,23,23,23,23
3334,23,23,23,23,23
3335,24,24,24,24,24
3336,23,23,23,23,23
3338,24,24,24,24,24
3342,24,24,24,24,24
3361,24,24,24,24,24
3372,24,24,24,24,24
3389,23,23,23,23,23
3390,24,24,24,24,24
3396,24,24,24,24,24
3430,24,24,24,24,24
3453,23,23,23,23,23
3303,23,23,23,23,23
3360,23,23,23,23,23
2770,23,23,23,23,23
2906,43,61,61,43,61
2972,36,36,36,36,36
2973,36,36,36,36,36
2994,43,61,61,43,61
2995,43,61,61,43,61
3063,61,53,61,53,61
3090,59,59,49,36,36
3091,61,53,61,53,61
3306,36,36,36,36,36
3357,59,59,49,36,36
1403,36,36,36,36,36
1404,59,59,49,36,36
1634,61,24,61,24,61
1683,61,24,61,24,61
1695,61,53,61,53,61
1703,43,61,61,43,61
1821,61,53,61,53,61
461,59,59,49,36,36
101,24,24,24,24,24
209,23,23,23,23,23
378,23,23,23,23,23
379,24,24,24,24,24
380,24,24,24,24,24
382,23,23,23,23,23
92,24,24,24,24,24
280,24,24,24,24,24
262,43,61,61,43,61
442,59,59,49,36,36
443,61,24,61,24,61
460,36,36,36,36,36
694,43,61,61,43,61
819,61,53,61,53,61
3,23,23,23,23,23
5,23,23,23,23,23
12,23,23,23,23,23
13,23,23,23,23,23
14,23,23,23,23,23
17,23,23,23,23,23
18,23,23,23,23,23
19,23,23,23,23,23
20,24,24,24,24,24
23,23,23,23,23,23
24,23,23,23,23,23
25,24,24,24,24,24
26,24,24,24,24,24
27,24,24,24,24,24
28,23,23,23,23,23
29,24,24,24,24,24
30,23,23,23,23,23
31,24,24,24,24,24
32,24,24,24,24,24
33,24,24,24,24,24
34,23,23,23,23,23
35,24,24,24,24,24
36,24,24,24,24,24
37,23,23,23,23,23
38,24,24,24,24,24
41,23,23,23,23,23
42,23,23,23,23,23
43,24,24,24,24,24
44,24,24,24,24,24
45,24,24,24,24,24
46,24,24,24,24,24
47,23,23,23,23,23
48,23,23,23,23,23
49,23,23,23,23,23
50,23,23,23,23,23
51,24,24,24,24,24
52,23,23,23,23,23
53,23,23,23,23,23
54,24,24,24,24,24
55,24,24,24,24,24
56,23,23,23,23,23
57,23,23,23,23,23
58,23,23,23,23,23
59,23,23,23,23,23
60,23,23,23,23,23
61,23,23,23,23,23
63,23,23,23,23,23
67,24,24,24,24,24
68,24,24,24,24,24
70,24,24,24,24,24
71,23,23,23,23,23
72,24,24,24,24,24
75,23,23,23,23,23
76,24,24,24,24,24
77,23,23,23,23,23
78,23,23,23,23,23
81,23,23,23,23,23
86,24,24,24,24,24
87,23,23,23,23,23
97,23,23,23,23,23
102,23,23,23,23,23
103,23,23,23,23,23
104,24,24,24,24,24
105,24,24,24,24,24
106,24,24,24,24,24
107,23,23,23,23,23
108,24,24,24,24,24
109,23,23,23,23,23
110,23,23,23,23,23
114,24,24,24,24,24
115,23,23,23,23,23
116,23,23,23,23,23
117,24,24,24,24,24
118,24,24,24,24,24
119,24,24,24,24,24
120,24,24,24,24,24
121,24,24,24,24,24
122,23,23,23,23,23
123,24,24,24,24,24
124,24,24,24,24,24
126,23,23,23,23,23
128,23,23,23,23,23
129,24,24,24,24,24
130,24,24,24,24,24
132,23,23,23,23,23
133,24,24,24,24,24
134,24,24,24,24,24
135,23,23,23,23,23
136,23,23,23,23,23
137,23,23,23,23,23
138,24,24,24,24,24
140,24,24,24,24,24
144,23,23,23,23,23
145,23,23,23,23,23
146,24,24,24,24,24
147,24,24,24,24,24
148,24,24,24,24,24
149,23,23,23,23,23
150,23,23,23,23,23
151,24,24,24,24,24
152,24,24,24,24,24
153,23,23,23,23,23
154,24,24,24,24,24
155,23,23,23,23,23
156,24,24,24,24,24
157,24,24,24,24,24
158,24,24,24,24,24
159,23,23,23,23,23
160,23,23,23,23,23
161,23,23,23,23,23
162,23,23,23,23,23
163,24,24,24,24,24
164,24,24,24,24,24
166,24,24,24,24,24
167,23,23,23,23,23
169,23,23,23,23,23
170,24,24,24,24,24
171,23,23,23,23,23
173,24,24,24,24,24
174,23,23,23,23,23
177,24,24,24,24,24
178,23,23,23,23,23
179,23,23,23,23,23
180,24,24,24,24,24
181,23,23,23,23,23
182,24,24,24,24,24
183,24,24,24,24,24
184,23,23,23,23,23
185,24,24,24,24,24
186,24,24,24,24,24
187,24,24,24,24,24
190,24,24,24,24,24
191,23,23,23,23,23
192,23,23,23,23,23
195,24,24,24,24,24
196,23,23,23,23,23
197,23,23,23,23,23
198,23,23,23,23,23
199,23,23,23,23,23
200,23,23,23,23,23
201,24,24,24,24,24
202,23,23,23,23,23
203,24,24,24,24,24
206,23,23,23,23,23
207,23,23,23,23,23
211,23,23,23,23,23
213,24,24,24,24,24
214,23,23,23,23,23
220,24,24,24,24,24
221,23,23,23,23,23
222,24,24,24,24,24
224,23,23,23,23,23
225,23,23,23,23,23
226,23,23,23,23,23
227,24,24,24,24,24
228,24,24,24,24,24
229,23,23,23,23,23
231,24,24,24,24,24
232,23,23,23,23,23
233,23,23,23,23,23
234,23,23,23,23,23
235,23,23,23,23,23
236,23,23,23,23,23
237,24,24,24,24,24
238,24,24,24,24,24
239,23,23,23,23,23
241,24,24,24,24,24
244,24,24,24,24,24
245,23,23,23,23,23
248,23,23,23,23,23
250,24,24,24,24,24
251,23,23,23,23,23
252,23,23,23,23,23
255,24,24,24,24,24
256,24,24,24,24,24
257,23,23,23,23,23
258,23,23,23,23,23
259,23,23,23,23,23
260,23,23,23,23,23
261,24,24,24,24,24
263,24,24,24,24,24
264,23,23,23,23,23
265,23,23,23,23,23
266,24,24,24,24,24
269,23,23,23,23,23
270,23,23,23,23,23
271,24,24,24,24,24
273,24,24,24,24,24
277,23,23,23,23,23
278,24,24,24,24,24
279,24,24,24,24,24
281,24,24,24,24,24
282,23,23,23,23,23
284,23,23,23,23,23
285,23,23,23,23,23
286,24,24,24,24,24
287,24,24,24,24,24
290,23,23,23,23,23
291,23,23,23,23,23
296,24,24,24,24,24
297,24,24,24,24,24
298,23,23,23,23,23
299,23,23,23,23,23
300,23,23,23,23,23
301,24,24,24,24,24
302,23,23,23,23,23
303,23,23,23,23,23
304,23,23,23,23,23
305,23,23,23,23,23
306,23,23,23,23,23
307,24,24,24,24,24
311,24,24,24,24,24
314,24,24,24,24,24
316,23,23,23,23,23
317,24,24,24,24,24
321,24,24,24,24,24
322,24,24,24,24,24
323,23,23,23,23,23
328,24,24,24,24,24
329,23,23,23,23,23
331,23,23,23,23,23
332,24,24,24,24,24
333,24,24,24,24,24
334,23,23,23,23,23
335,24,24,24,24,24
336,24,24,24,24,24
337,24,24,24,24,24
338,23,23,23,23,23
339,23,23,23,23,23
340,23,23,23,23,23
341,23,23,23,23,23
342,23,23,23,23,23
343,24,24,24,24,24
344,23,23,23,23,23
345,24,24,24,24,24
346,24,24,24,24,24
347,23,23,23,23,23
348,24,24,24,24,24
349,24,24,24,24,24
350,24,24,24,24,24
351,23,23,23,23,23
360,23,23,23,23,23
362,24,24,24,24,24
365,24,24,24,24,24
367,23,23,23,23,23
369,24,24,24,24,24
381,24,24,24,24,24
385,23,23,23,23,23
386,24,24,24,24,24
387,23,23,23,23,23
388,23,23,23,23,23
389,23,23,23,23,23
390,23,23,23,23,23
391,24,24,24,24,24
396,23,23,23,23,23
400,23,23,23,23,23
401,24,24,24,24,24
402,24,24,24,24,24
403,24,24,24,24,24
404,23,23,23,23,23
405,24,24,24,24,24
406,24,24,24,24,24
411,24,24,24,24,24
412,23,23,23,23,23
413,23,23,23,23,23
418,23,23,23,23,23
419,23,23,23,23,23
421,24,24,24,24,24
422,24,24,24,24,24
427,23,23,23,23,23
428,23,23,23,23,23
429,24,24,24,24,24
430,24,24,24,24,24
431,23,23,23,23,23
432,24,24,24,24,24
435,24,24,24,24,24
436,24,24,24,24,24
437,23,23,23,23,23
438,23,23,23,23,23
440,23,23,23,23,23
441,24,24,24,24,24
447,24,24,24,24,24
448,24,24,24,24,24
450,23,23,23,23,23
451,23,23,23,23,23
452,23,23,23,23,23
453,23,23,23,23,23
455,24,24,24,24,24
456,23,23,23,23,23
457,23,23,23,23,23
458,24,24,24,24,24
459,24,24,24,24,24
463,23,23,23,23,23
465,23,23,23,23,23
466,23,23,23,23,23
468,23,23,23,23,23
470,24,24,24,24,24
471,23,23,23,23,23
472,23,23,23,23,23
473,23,23,23,23,23
475,24,24,24,24,24
476,24,24,24,24,24
477,24,24,24,24,24
478,24,24,24,24,24
482,23,23,23,23,23
486,24,24,24,24,24
487,24,24,24,24,24
488,24,24,24,24,24
490,24,24,24,24,24
491,24,24,24,24,24
492,23,23,23,23,23
493,23,23,23,23,23
494,23,23,23,23,23
498,24,24,24,24,24
500,23,23,23,23,23
501,23,23,23,23,23
503,24,24,24,24,24
510,23,23,23,23,23
512,24,24,24,24,24
513,24,24,24,24,24
514,23,23,23,23,23
516,23,23,23,23,23
520,24,24,24,24,24
523,24,24,24,24,24
524,24,24,24,24,24
525,24,24,24,24,24
526,24,24,24,24,24
527,23,23,23,23,23
528,23,23,23,23,23
532,23,23,23,23,23
535,24,24,24,24,24
541,23,23,23,23,23
543,24,24,24,24,24
545,24,24,24,24,24
550,24,24,24,24,24
551,24,24,24,24,24
554,24,24,24,24,24
559,24,24,24,24,24
561,24,24,24,24,24
562,23,23,23,23,23
563,23,23,23,23,23
564,24,24,24,24,24
566,23,23,23,23,23
567,23,23,23,23,23
568,24,24,24,24,24
569,24,24,24,24,24
570,24,24,24,24,24
571,23,23,23,23,23
572,23,23,23,23,23
573,23,23,23,23,23
574,23,23,23,23,23
575,23,23,23,23,23
581,23,23,23,23,23
582,24,24,24,24,24
583,24,24,24,24,24
585,24,24,24,24,24
588,23,23,23,23,23
589,23,23,23,23,23
591,23,23,23,23,23
592,23,23,23,23,23
593,23,23,23,23,23
600,24,24,24,24,24
602,24,24,24,24,24
608,24,24,24,24,24
610,24,24,24,24,24
613,24,24,24,24,24
615,23,23,23,23,23
618,23,23,23,23,23
619,23,23,23,23,23
625,24,24,24,24,24
626,23,23,23,23,23
627,24,24,24,24,24
628,24,24,24,24,24
631,24,24,24,24,24
633,23,23,23,23,23
635,23,23,23,23,23
636,24,24,24,24,24
637,24,24,24,24,24
638,23,23,23,23,23
642,24,24,24,24,24
643,24,24,24,24,24
644,24,24,24,24,24
645,23,23,23,23,23
646,23,23,23,23,23
649,23,23,23,23,23
650,23,23,23,23,23
652,24,24,24,24,24
653,23,23,23,23,23
655,24,24,24,24,24
657,24,24,24,24,24
658,24,24,24,24,24
661,24,24,24,24,24
664,23,23,23,23,23
665,24,24,24,24,24
666,23,23,23,23,23
667,23,23,23,23,23
668,23,23,23,23,23
669,24,24,24,24,24
670,24,24,24,24,24
671,23,23,23,23,23
672,23,23,23,23,23
673,23,23,23,23,23
674,23,23,23,23,23
675,23,23,23,23,23
678,24,24,24,24,24
681,23,23,23,23,23
682,24,24,24,24,24
683,24,24,24,24,24
684,24,24,24,24,24
693,24,24,24,24,24
696,23,23,23,23,23
697,23,23,23,23,23
698,23,23,23,23,23
699,23,23,23,23,23
701,24,24,24,24,24
702,24,24,24,24,24
703,24,24,24,24,24
707,24,24,24,24,24
710,23,23,23,23,23
711,23,23,23,23,23
712,23,23,23,23,23
713,23,23,23,23,23
714,24,24,24,24,24
715,24,24,24,24,24
716,23,23,23,23,23
717,24,24,24,24,24
718,24,24,24,24,24
719,23,23,23,23,23
721,24,24,24,24,24
723,23,23,23,23,23
724,23,23,23,23,23
725,24,24,24,24,24
726,23,23,23,23,23
728,24,24,24,24,24
730,23,23,23,23,23
731,23,23,23,23,23
732,24,24,24,24,24
733,23,23,23,23,23
735,23,23,23,23,23
739,23,23,23,23,23
741,24,24,24,24,24
743,23,23,23,23,23
744,23,23,23,23,23
745,23,23,23,23,23
746,24,24,24,24,24
747,23,23,23,23,23
748,23,23,23,23,23
751,24,24,24,24,24
752,23,23,23,23,23
754,23,23,23,23,23
755,24,24,24,24,24
757,23,23,23,23,23
759,23,23,23,23,23
763,23,23,23,23,23
766,23,23,23,23,23
767,24,24,24,24,24
768,24,24,24,24,24
769,24,24,24,24,24
773,24,24,24,24,24
779,23,23,23,23,23
780,24,24,24,24,24
785,24,24,24,24,24
786,24,24,24,24,24
801,24,24,24,24,24
808,24,24,24,24,24
809,24,24,24,24,24
818,23,23,23,23,23
821,24,24,24,24,24
824,24,24,24,24,24
826,23,23,23,23,23
829,24,24,24,24,24
830,24,24,24,24,24
831,24,24,24,24,24
832,24,24,24,24,24
834,24,24,24,24,24
835,23,23,23,23,23
837,23,23,23,23,23
839,24,24,24,24,24
845,24,24,24,24,24
846,24,24,24,24,24
848,23,23,23,23,23
851,24,24,24,24,24
852,23,23,23,23,23
853,23,23,23,23,23
854,24,24,24,24,24
855,24,24,24,24,24
857,23,23,23,23,23
858,24,24,24,24,24
859,24,24,24,24,24
860,23,23,23,23,23
861,24,24,24,24,24
862,24,24,24,24,24
863,24,24,24,24,24
865,24,24,24,24,24
868,23,23,23,23,23
870,23,23,23,23,23
875,24,24,24,24,24
876,24,24,24,24,24
877,24,24,24,24,24
878,24,24,24,24,24
879,23,23,23,23,23
880,24,24,24,24,24
881,24,24,24,24,24
882,23,23,23,23,23
883,24,24,24,24,24
885,24,24,24,24,24
886,24,24,24,24,24
887,23,23,23,23,23
888,23,23,23,23,23
890,24,24,24,24,24
892,23,23,23,23,23
894,23,23,23,23,23
895,23,23,23,23,23
896,23,23,23,23,23
897,23,23,23,23,23
899,24,24,24,24,24
900,23,23,23,23,23
901,24,24,24,24,24
902,24,24,24,24,24
903,23,23,23,23,23
904,23,23,23,23,23
905,23,23,23,23,23
906,23,23,23,23,23
907,24,24,24,24,24
908,24,24,24,24,24
909,24,24,24,24,24
912,23,23,23,23,23
913,23,23,23,23,23
914,24,24,24,24,24
915,24,24,24,24,24
916,24,24,24,24,24
917,23,23,23,23,23
918,23,23,23,23,23
919,24,24,24,24,24
920,23,23,23,23,23
921,24,24,24,24,24
922,24,24,24,24,24
923,23,23,23,23,23
924,24,24,24,24,24
925,24,24,24,24,24
926,23,23,23,23,23
927,23,23,23,23,23
928,23,23,23,23,23
929,24,24,24,24,24
930,24,24,24,24,24
931,23,23,23,23,23
932,24,24,24,24,24
933,23,23,23,23,23
934,24,24,24,24,24
935,23,23,23,23,23
936,23,23,23,23,23
938,23,23,23,23,23
939,24,24,24,24,24
940,23,23,23,23,23
941,24,24,24,24,24
943,24,24,24,24,24
944,23,23,23,23,23
945,24,24,24,24,24
946,23,23,23,23,23
948,23,23,23,23,23
950,23,23,23,23,23
951,24,24,24,24,24
953,24,24,24,24,24
954,23,23,23,23,23
955,23,23,23,23,23
956,23,23,23,23,23
957,23,23,23,23,23
958,23,23,23,23,23
959,24,24,24,24,24
961,24,24,24,24,24
962,23,23,23,23,23
963,24,24,24,24,24
964,24,24,24,24,24
965,23,23,23,23,23
966,24,24,24,24,24
967,24,24,24,24,24
968,23,23,23,23,23
969,24,24,24,24,24
970,23,23,23,23,23
971,24,24,24,24,24
972,23,23,23,23,23
973,23,23,23,23,23
974,23,23,23,23,23
975,24,24,24,24,24
976,23,23,23,23,23
977,23,23,23,23,23
978,24,24,24,24,24
979,24,24,24,24,24
980,23,23,23,23,23
981,23,23,23,23,23
982,23,23,23,23,23
983,24,24,24,24,24
984,24,24,24,24,24
986,23,23,23,23,23
987,23,23,23,23,23
989,24,24,24,24,24
990,23,23,23,23,23
991,23,23,23,23,23
992,23,23,23,23,23
993,24,24,24,24,24
994,24,24,24,24,24
995,23,23,23,23,23
996,24,24,24,24,24
997,24,24,24,24,24
998,23,23,23,23,23
999,23,23,23,23,23
1000,23,23,23,23,23
1001,24,24,24,24,24
1002,24,24,24,24,24
1003,24,24,24,24,24
1004,24,24,24,24,24
1005,24,24,24,24,24
1006,23,23,23,23,23
1007,23,23,23,23,23
1008,23,23,23,23,23
1009,23,23,23,23,23
1010,23,23,23,23,23
1011,24,24,24,24,24
1012,23,23,23,23,23
1013,23,23,23,23,23
1014,23,23,23,23,23
1015,24,24,24,24,24
1016,23,23,23,23,23
1017,23,23,23,23,23
1019,23,23,23,23,23
1020,24,24,24,24,24
1021,24,24,24,24,24
1022,23,23,23,23,23
1024,23,23,23,23,23
1025,23,23,23,23,23
1026,24,24,24,24,24
1028,24,24,24,24,24
1029,24,24,24,24,24
1030,24,24,24,24,24
1031,23,23,23,23,23
1032,23,23,23,23,23
1033,23,23,23,23,23
1034,23,23,23,23,23
1035,23,23,23,23,23
1036,23,23,23,23,23
1038,23,23,23,23,23
1039,23,23,23,23,23
1040,23,23,23,23,23
1041,23,23,23,23,23
1042,24,24,24,24,24
1044,24,24,24,24,24
1045,23,23,23,23,23
1046,24,24,24,24,24
1047,24,24,24,24,24
1048,24,24,24,24,24
1049,23,23,23,23,23
1050,24,24,24,24,24
1051,24,24,24,24,24
1052,23,23,23,23,23
1057,23,23,23,23,23
1071,24,24,24,24,24
1072,24,24,24,24,24
1073,23,23,23,23,23
1074,23,23,23,23,23
1075,23,23,23,23,23
1076,24,24,24,24,24
1077,24,24,24,24,24
1078,23,23,23,23,23
1079,23,23,23,23,23
1083,23,23,23,23,23
1085,23,23,23,23,23
1086,23,23,23,23,23
1087,24,24,24,24,24
1088,24,24,24,24,24
1089,24,24,24,24,24
1090,24,24,24,24,24
1091,23,23,23,23,23
1092,24,24,24,24,24
1096,24,24,24,24,24
1103,24,24,24,24,24
1105,24,24,24,24,24
1108,24,24,24,24,24
1109,24,24,24,24,24
1112,24,24,24,24,24
1114,24,24,24,24,24
1115,23,23,23,23,23
1116,24,24,24,24,24
1117,24,24,24,24,24
1120,23,23,23,23,23
1121,24,24,24,24,24
1122,24,24,24,24,24
1123,24,24,24,24,24
1126,23,23,23,23,23
1127,23,23,23,23,23
1129,23,23,23,23,23
1130,23,23,23,23,23
1131,23,23,23,23,23
1132,23,23,23,23,23
1133,23,23,23,23,23
1134,23,23,23,23,23
1135,23,23,23,23,23
1136,23,23,23,23,23
1137,24,24,24,24,24
1138,23,23,23,23,23
1140,23,23,23,23,23
1141,23,23,23,23,23
1142,23,23,23,23,23
1147,24,24,24,24,24
1148,23,23,23,23,23
1149,24,24,24,24,24
1150,23,23,23,23,23
1151,24,24,24,24,24
1152,23,23,23,23,23
1153,24,24,24,24,24
1154,23,23,23,23,23
1155,24,24,24,24,24
1156,24,24,24,24,24
1157,23,23,23,23,23
1158,23,23,23,23,23
1159,23,23,23,23,23
1160,24,24,24,24,24
1161,23,23,23,23,23
1162,24,24,24,24,24
1163,23,23,23,23,23
1164,24,24,24,24,24
1165,24,24,24,24,24
1166,23,23,23,23,23
1170,23,23,23,23,23
1171,24,24,24,24,24
1173,23,23,23,23,23
1186,23,23,23,23,23
1187,24,24,24,24,24
1190,23,23,23,23,23
1191,23,23,23,23,23
1198,24,24,24,24,24
1199,23,23,23,23,23
1200,23,23,23,23,23
1201,23,23,23,23,23
1202,24,24,24,24,24
1203,23,23,23,23,23
1204,24,24,24,24,24
1205,23,23,23,23,23
1206,23,23,23,23,23
1210,23,23,23,23,23
1213,23,23,23,23,23
1214,24,24,24,24,24
1215,23,23,23,23,23
1220,24,24,24,24,24
1221,23,23,23,23,23
1225,23,23,23,23,23
1226,23,23,23,23,23
1227,23,23,23,23,23
1228,23,23,23,23,23
1229,24,24,24,24,24
1230,24,24,24,24,24
1231,23,23,23,23,23
1232,23,23,23,23,23
1234,23,23,23,23,23
1237,23,23,23,23,23
1239,24,24,24,24,24
1240,23,23,23,23,23
1241,24,24,24,24,24
1242,24,24,24,24,24
1243,23,23,23,23,23
1245,24,24,24,24,24
1250,24,24,24,24,24
1251,24,24,24,24,24
1252,24,24,24,24,24
1253,23,23,23,23,23
1254,24,24,24,24,24
1255,24,24,24,24,24
1256,24,24,24,24,24
1257,23,23,23,23,23
1259,23,23,23,23,23
1261,24,24,24,24,24
1264,24,24,24,24,24
1269,24,24,24,24,24
1272,23,23,23,23,23
1273,23,23,23,23,23
1274,24,24,24,24,24
1275,23,23,23,23,23
1276,24,24,24,24,24
1277,23,23,23,23,23
1280,23,23,23,23,23
1281,24,24,24,24,24
1282,24,24,24,24,24
1283,24,24,24,24,24
1286,23,23,23,23,23
1287,24,24,24,24,24
1293,23,23,23,23,23
1295,23,23,23,23,23
1296,23,23,23,23,23
1297,24,24,24,24,24
1299,24,24,24,24,24
1300,23,23,23,23,23
1301,23,23,23,23,23
1303,23,23,23,23,23
1305,24,24,24,24,24
1306,23,23,23,23,23
1307,24,24,24,24,24
1308,24,24,24,24,24
1309,24,24,24,24,24
1310,23,23,23,23,23
1311,24,24,24,24,24
1312,23,23,23,23,23
1313,23,23,23,23,23
1314,23,23,23,23,23
1315,23,23,23,23,23
1316,23,23,23,23,23
1317,23,23,23,23,23
1318,23,23,23,23,23
1320,24,24,24,24,24
1323,23,23,23,23,23
1324,23,23,23,23,23
1330,24,24,24,24,24
1331,23,23,23,23,23
1332,23,23,23,23,23
1333,23,23,23,23,23
1334,24,24,24,24,24
1335,24,24,24,24,24
1336,24,24,24,24,24
1337,24,24,24,24,24
1338,24,24,24,24,24
1339,23,23,23,23,23
1340,23,23,23,23,23
1341,24,24,24,24,24
1342,24,24,24,24,24
1343,23,23,23,23,23
1344,23,23,23,23,23
1345,23,23,23,23,23
1346,24,24,24,24,24
1347,23,23,23,23,23
1348,23,23,23,23,23
1350,23,23,23,23,23
1353,23,23,23,23,23
1354,24,24,24,24,24
1358,23,23,23,23,23
1359,23,23,23,23,23
1360,23,23,23,23,23
1361,23,23,23,23,23
1362,23,23,23,23,23
1363,24,24,24,24,24
1364,24,24,24,24,24
1365,24,24,24,24,24
1366,23,23,23,23,23
1369,23,23,23,23,23
1370,24,24,24,24,24
1371,23,23,23,23,23
1373,24,24,24,24,24
1375,23,23,23,23,23
1376,23,23,23,23,23
1377,23,23,23,23,23
1378,23,23,23,23,23
1380,24,24,24,24,24
1382,24,24,24,24,24
1384,24,24,24,24,24
1387,24,24,24,24,24
1388,23,23,23,23,23
1389,24,24,24,24,24
1390,23,23,23,23,23
1391,23,23,23,23,23
1393,23,23,23,23,23
1394,24,24,24,24,24
1395,23,23,23,23,23
1396,24,24,24,24,24
1401,24,24,24,24,24
1402,23,23,23,23,23
1407,23,23,23,23,23
1408,24,24,24,24,24
1409,23,23,23,23,23
1411,23,23,23,23,23
1412,24,24,24,24,24
1413,24,24,24,24,24
1414,23,23,23,23,23
1415,24,24,24,24,24
1416,24,24,24,24,24
1417,24,24,24,24,24
1418,24,24,24,24,24
1419,24,24,24,24,24
1420,24,24,24,24,24
1421,23,23,23,23,23
1422,23,23,23,23,23
1423,24,24,24,24,24
1424,24,24,24,24,24
1425,24,24,24,24,24
1427,24,24,24,24,24
1428,23,23,23,23,23
1429,23,23,23,23,23
1430,23,23,23,23,23
1433,23,23,23,23,23
1436,23,23,23,23,23
1437,24,24,24,24,24
1438,24,24,24,24,24
1441,23,23,23,23,23
1442,23,23,23,23,23
1443,23,23,23,23,23
1444,23,23,23,23,23
1445,24,24,24,24,24
1446,24,24,24,24,24
1447,23,23,23,23,23
1448,24,24,24,24,24
1449,24,24,24,24,24
1452,23,23,23,23,23
1455,23,23,23,23,23
1456,24,24,24,24,24
1457,23,23,23,23,23
1458,23,23,23,23,23
1461,23,23,23,23,23
1485,23,23,23,23,23
1486,24,24,24,24,24
1487,23,23,23,23,23
1488,24,24,24,24,24
1491,24,24,24,24,24
1492,24,24,24,24,24
1493,23,23,23,23,23
1494,24,24,24,24,24
1495,24,24,24,24,24
1496,24,24,24,24,24
1497,24,24,24,24,24
1498,23,23,23,23,23
1499,23,23,23,23,23
1500,24,24,24,24,24
1501,23,23,23,23,23
1502,23,23,23,23,23
1503,24,24,24,24,24
1504,24,24,24,24,24
1505,23,23,23,23,23
1506,24,24,24,24,24
1508,24,24,24,24,24
1509,24,24,24,24,24
1510,24,24,24,24,24
1512,24,24,24,24,24
1513,23,23,23,23,23
1514,23,23,23,23,23
1515,24,24,24,24,24
1516,23,23,23,23,23
1517,24,24,24,24,24
1518,24,24,24,24,24
1519,23,23,23,23,23
1520,24,24,24,24,24
1521,24,24,24,24,24
1522,24,24,24,24,24
1523,24,24,24,24,24
1524,24,24,24,24,24
1525,24,24,24,24,24
1526,24,24,24,24,24
1527,23,23,23,23,23
