   548      271      1     91      1
   549      785      3      7      1
   550      789      3      7      1
   551      171      1     91      1
   551     1422      4     15      2
   551     1425      4     15      3
   551     1472      4     91      4
   552      175      1     91      1
   552     1422      4     15      2
   552     1425      4     15      3
   553     9999      0      0      1
   554     9999      0      0      1
   555     9999      0      0      1
   556     9999      0      0      1
   557     9999      0      0      1
   558     9999      0      0      1
   559     9999      0      0      1
   560     9999      0      0      1
   561      171      1     91      1
   562      171      1     91      1
   562     1422      4     15      2
   562     1425      4     15      3
   562     1472      4     91      4
   563      175      1     91      1
   563     1422      4     15      2
   563     1425      4     15      3
   564     9999      0      0      1
   565     9999      0      0      1
   566     9999      0      0      1
   567     9999      0      0      1
   568     9999      0      0      1
   569     9999      0      0      1
   570     9999      0      0      1
   571     9999      0      0      1
   572     9999      0      0      1
   573     9999      0      0      1
   574     9999      0      0      1
   575     9999      0      0      1
   576     9999      0      0      1
   577     9999      0      0      1
   578     9999      0      0      1
   579     9999      0      0      1
   580     9999      0      0      1
   581     9999      0      0      1
   582      160      1      8      1
   583     9999      0      0      1
   584     9999      0      0      1
   585     9999      0      0      1
   586     9999      0      0      1
   587     9999      0      0      1
   588     9999      0      0      1
   589     9999      0      0      1
   590     9999      0      0      1
   591     9999      0      0      1
   592     9999      0      0      1
   593     9999      0      0      1
   594     9999      0      0      1
   595     9999      0      0      1
   596     9999      0      0      1
   597     9999      0      0      1
   598     9999      0      0      1
   599     9999      0      0      1
   600     9999      0      0      1
   601     9999      0      0      1
   602     9999      0      0      1
   603     9999      0      0      1
   604     9999      0      0      1
   605     9999      0      0      1
   606     9999      0      0      1
   607     9999      0      0      1
   608     9999      0      0      1
   609     9999      0      0      1
   610     9999      0      0      1
   611     9999      0      0      1
   612     9999      0      0      1
   613     9999      0      0      1
   614     9999      0      0      1
   615     9999      0      0      1
   616     9999      0      0      1
   617      160      1      8      1
   618     9999      0      0      1
   619     9999      0      0      1
   620     9999      0      0      1
   621     1290      4      8      1
   622     1306      4      6      1
   623     9999      0      0      1
   624     9999      0      0      1
   625     9999      0      0      1
   626     9999      0      0      1
   627     9999      0      0      1
   628     9999      0      0      1
   629     9999      0      0      1
   630     9999      0      0      1
   631     9999      0      0      1
   632     9999      0      0      1
   633     9999      0      0      1
   634     9999      0      0      1
   635     9999      0      0      1
   636     1306      4      6      1
   637     9999      0      0      1
   638     9999      0      0      1
   639     1306      4      6      1
   640     9999      0      0      1
   641      339      1      8      1
   642     9999      0      0      1
   643     9999      0      0      1
   644     9999      0      0      1
   645     9999      0      0      1
   646     9999      0      0      1
   647     9999      0      0      1
   648     9999      0      0      1
   649     9999      0      0      1
   650     9999      0      0      1
   651     9999      0      0      1
   652     9999      0      0      1
   653     9999      0      0      1
   654     9999      0      0      1
   655     9999      0      0      1
   656     9999      0      0      1
   657     9999      0      0      1
   658     9999      0      0      1
   659     9999      0      0      1
   660     9999      0      0      1
   661     9999      0      0      1
   662     9999      0      0      1
   663     9999      0      0      1
   664     9999      0      0      1
   665     9999      0      0      1
   666     9999      0      0      1
   667     9999      0      0      1
   668     9999      0      0      1
   669     9999      0      0      1
   670     9999      0      0      1
   671     9999      0      0      1
   672     9999      0      0      1
   673     9999      0      0      1
   674     9999      0      0      1
   675     9999      0      0      1
   676     9999      0      0      1
   677     9999      0      0      1
   678     9999      0      0      1
   679     9999      0      0      1
   680     9999      0      0      1
   681     9999      0      0      1
   682     9999      0      0      1
   683     9999      0      0      1
   684     9999      0      0      1
   685     9999      0      0      1
   686     9999      0      0      1
   687     9999      0      0      1
   688     9999      0      0      1
   689     9999      0      0      1
   690     9999      0      0      1
   691     9999      0      0      1
   692     9999      0      0      1
   693     9999      0      0      1
   694     9999      0      0      1
   695     9999      0      0      1
   696      665      4     10      1
   696      747      4     91      2
   697      665      4     10      1
   697      747      4     91      2
   698     9999      0      0      1
   699     9999      0      0      1
   700      302      1     91      1
   701     9999      0      0      1
   702     9999      0      0      1
   703     9999      0      0      1
   704     9999      0      0      1
   705     9999      0      0      1
   706     9999      0      0      1
   707     9999      0      0      1
   708     9999      0      0      1
   709     9999      0      0      1
   710     9999      0      0      1
   711     9999      0      0      1
   712     9999      0      0      1
   713     9999      0      0      1
   714      172      1     91      1
   714     1422      4     15      2
   714     1425      4     15      3
   714     1472      4     91      4
   715      302      1     91      1
   716     9999      0      0      1
   717     9999      0      0      1
   718     9999      0      0      1
   719     9999      0      0      1
   720     9999      0      0      1
   721     9999      0      0      1
   722     9999      0      0      1
   723      176      1     91      1
   723     1422      4     15      2
   723     1425      4     15      3
   723     1472      4     91      4
   724      665      4     10      1
   725     9999      0      0      1
   726     9999      0      0      1
   727     1454      4     10      1
   727     1455      4     10      2
   727     1456      4     10      3
   728       87      1     91      1
   728     1454      4     10      2
   729       87      1     91      1
   729     1454      4     10      2
   729     1455      4     10      3
   729     1456      4     10      4
   730      199      1     91      1
   730     1459      4     15      2
   731     1459      4     15      1
   732      665      4     10      1
   733      176      1     91      1
   733     1422      4     15      2
   733     1425      4     15      3
   733     1472      4     91      4
   734      176      1     91      1
   734     1422      4     15      2
   734     1425      4     15      3
   734     1472      4     91      4
   735      176      1     91      1
   735     1422      4     15      2
   735     1425      4     15      3
   735     1472      4     91      4
   736      176      1     91      1
   736     1422      4     15      2
   736     1425      4     15      3
   736     1472      4     91      4
   737      176      1     91      1
   737     1422      4     15      2
   737     1425      4     15      3
   737     1472      4     91      4
   738      176      1     91      1
   738     1422      4     15      2
   738     1425      4     15      3
   738     1472      4     91      4
   739      176      1     91      1
   739     1422      4     15      2
   739     1425      4     15      3
   739     1472      4     91      4
   740      176      1     91      1
   740     1422      4     15      2
   740     1425      4     15      3
   740     1472      4     91      4
   741      665      4     10      1
   741      747      4     91      2
   742     9999      0      0      1
   743      121      1     10      1
   744      172      1     91      1
   745      172      1     91      1
   745     1422      4     15      2
   745     1425      4     15      3
   745     1472      4     91      4
   746      172      1     91      1
   746     1422      4     15      2
   746     1425      4     15      3
   746     1472      4     91      4
   747      172      1     91      1
   747     1422      4     15      2
   747     1425      4     15      3
   747     1472      4     91      4
   748     9999      0      0      1
   749     9999      0      0      1
   750     9999      0      0      1
   751      199      1     91      1
   752      199      1     91      1
   752     1459      4     15      2
   753     1736      5      0      1
   753     1697      3     11      2
   754      535      1     11      1
   754     1615      3     11      2
   754     1689      3      3      3
   755     1615      3     11      1
   755     1689      3      3      2
   756     1615      3     11      1
   756     1689      3      3      2
   757     1615      3     11      1
   757     1689      3      3      2
   758     1615      3     11      1
   758     1689      3      3      2
   759     1615      3     11      1
   759     1689      3      3      2
   760     1615      3     11      1
   760     1689      3      3      2
   761     1615      3     11      1
   761     1689      3      3      2
   762      224      1     11      1
   762      348      1     11      2
   762      349      1     11      3
   763     1615      3     11      1
   763     1689      3      3      2
   764      224      1     11      1
   764     1689      3      3      2
   764     1691      3     11      3
   765      224      1     11      1
   765      348      1     11      2
   765      349      1     11      3
   765     1689      3      3      4
   765     1691      3     11      5
   766     1736      5      0      1
   766     1697      3     11      2
   767     1736      5      0      1
   767     1697      3     11      2
   768     1736      5      0      1
   768     1697      3     11      2
   769     1736      5      0      1
   769     1697      3     11      2
   770     1736      5      0      1
   770     1697      3     11      2
   771     1736      5      0      1
   771     1697      3     11      2
   772     1736      5      0      1
   772     1697      3     11      2
   773     1736      5      0      1
   773     1697      3     11      2
   774     1736      5      0      1
   774     1697      3     11      2
   775     1736      5      0      1
   775     1697      3     11      2
   776     1736      5      0      1
   776     1697      3     11      2
   777     1736      5      0      1
   777     1697      3     11      2
   778     1736      5      0      1
   778     1697      3     11      2
   779     1736      5      0      1
   779     1697      3     11      2
   780     1736      5      0      1
   780     1697      3     11      2
   781     1736      5      0      1
   781     1697      3     11      2
   782     9999      0      0      1
   783     1736      5      0      1
   783     1697      3     11      2
   784     9999      0      0      1
   785     9999      0      0      1
   786     1736      5      0      1
   786     1697      3     11      2
   787     1736      5      0      1
   788     1736      5      0      1
   788     1697      3     11      2
   789     9999      0      0      1
   790     9999      0      0      1
   791     9999      0      0      1
   792     9999      0      0      1
   793     9999      0      0      1
   794     9999      0      0      1
   795     9999      0      0      1
   796     9999      0      0      1
   797     9999      0      0      1
   798     9999      0      0      1
   799     9999      0      0      1
   800     9999      0      0      1
   801     9999      0      0      1
   802     9999      0      0      1
   803      792      4     11      1
   804      792      4     11      1
   805      792      4     11      1
   806      792      4     11      1
   807      942      4    112      1
   808     9999      0      0      1
   808     1736      5      0      2
   809     9999      0      0      1
   810     9999      0      0      1
   811     9999      0      0      1
   812     9999      0      0      1
   813     1773      5      0      1
   814     1773      5      0      1
   815     1773      5      0      1
   816     1773      5      0      1
   817     1773      5      0      1
   818     1773      5      0      1
   819     1773      5      0      1
   820     1299      3     11      1
   821     1299      3     11      1
   822     1299      3     11      1
   823     1299      3     11      1
   824     1299      3     11      1
   825     1299      3     11      1
   826     1299      3     11      1
   827     1299      3     11      1
   828     1299      3     11      1
   829     1299      3     11      1
   830     1299      3     11      1
   831     1299      3     11      1
   832     1782      5      0      1
   833     1782      5      0      1
   834     1782      5      0      1
   835     1782      5      0      1
   836     1782      5      0      1
   837     1782      5      0      1
   838     1782      5      0      1
   839     1782      5      0      1
   840     1782      5      0      1
   841     1782      5      0      1
   842     1782      5      0      1
   843     1782      5      0      1
   844     1736      5      0      1
   844     1697      3     11      2
   845     1784      5      0      1
   846     1784      5      0      1
   847     1784      5      0      1
   848     1784      5      0      1
   849     1784      5      0      1
   850     1784      5      0      1
   851     1784      5      0      1
   852     1784      5      0      1
   853     1784      5      0      1
   854     1736      5      0      1
   854     1697      3     11      2
   855      224      1     11      1
   856     1736      5      0      1
   856     1697      3     11      2
   857     1736      5      0      1
   857     1697      3     11      2
   858     1736      5      0      1
   859      942      4    112      1
   860     1697      3     11      1
   861     1736      5      0      1
   862     9999      0      0      1
   863     9999      0      0      1
   864     9999      0      0      1
   864     1697      3     11      2
   865     9999      0      0      1
   866     1697      3     11      1
   867     1697      3     11      1
   868     1736      5      0      1
   869     9999      0      0      1
   869     1697      3     11      2
   870     1615      3     11      1
   870     1689      3      3      2
   871     9999      0      0      1
   872     9999      0      0      1
   873     9999      0      0      1
   874     9999      0      0      1
   875     9999      0      0      1
   876     9999      0      0      1
   877     9999      0      0      1
   878     9999      0      0      1
   879     9999      0      0      1
   880     1299      3     11      1
   881     1736      5      0      1
   881     1697      3     11      2
   882     1299      3     11      1
   883     1689      3      3      1
   883     1691      3     11      2
   884     1736      5      0      1
   884     1697      3     11      2
   885      224      1     11      1
